id_cliente,mes,reclamos,consultas,nps_promedio
CLI01639,2023-04-01,0,1,29.5
CLI01639,2023-09-01,1,0,8.5
CLI01639,2025-01-01,0,0,28.7
CLI01639,2025-09-01,0,0,32.5
CLI01640,2022-06-01,0,1,46.3
CLI01640,2025-02-01,1,1,-7.4
CLI01640,2025-03-01,1,1,17.8
CLI01641,2023-09-01,0,0,52.6
CLI01641,2024-04-01,1,0,13.8
CLI01641,2024-07-01,1,1,-39.4
CLI01642,2023-03-01,0,1,33.4
CLI01643,2024-09-01,0,1,-12.2
CLI01643,2025-12-01,0,0,35.2
CLI01644,2024-02-01,1,0,12.8
CLI01644,2025-05-01,2,1,-19.5
CLI01644,2025-08-01,0,0,-6.8
CLI01646,2022-12-01,4,1,40.7
CLI01647,2024-06-01,0,1,-17.2
CLI01648,2024-01-01,1,1,52.3
CLI01648,2024-07-01,2,2,-27.0
CLI01648,2025-03-01,0,1,92.3
CLI01649,2024-09-01,1,0,17.6
CLI01649,2024-12-01,0,0,70.8
CLI01649,2025-04-01,1,0,-48.4
CLI01650,2024-05-01,2,1,56.0
CLI01650,2024-06-01,1,1,-1.4
CLI01650,2025-01-01,2,0,18.9
CLI01651,2023-05-01,1,1,46.0
CLI01651,2023-10-01,1,0,41.8
CLI01651,2024-08-01,0,1,29.4
CLI01651,2024-11-01,2,1,-49.4
CLI01651,2024-12-01,2,0,-12.5
CLI01651,2025-12-01,1,1,11.5
CLI01652,2022-11-01,0,0,58.9
CLI01652,2023-01-01,1,1,37.3
CLI01652,2024-04-01,0,2,54.7
CLI01652,2024-05-01,1,0,73.3
CLI01652,2024-12-01,0,0,62.9
CLI01654,2023-07-01,2,0,27.4
CLI01654,2023-08-01,1,0,70.6
CLI01654,2023-10-01,0,1,37.9
CLI01655,2024-04-01,0,0,54.2
CLI01657,2024-12-01,2,0,33.2
CLI01657,2025-02-01,2,0,-28.8
CLI01658,2023-04-01,0,1,56.7
CLI01659,2024-03-01,0,0,2.3
CLI01660,2023-08-01,1,0,30.6
CLI01660,2024-11-01,0,0,-4.2
CLI01660,2025-02-01,1,1,-50.1
CLI01660,2025-04-01,1,3,3.3
CLI01660,2025-05-01,1,0,36.5
CLI01661,2023-02-01,0,1,39.3
CLI01661,2023-04-01,0,2,50.8
CLI01661,2023-12-01,0,0,31.7
CLI01661,2024-01-01,0,0,72.0
CLI01661,2025-05-01,0,1,9.9
CLI01661,2025-12-01,0,0,37.0
CLI01662,2024-10-01,0,3,63.7
CLI01662,2025-01-01,6,5,-29.7
CLI01662,2025-02-01,1,0,4.8
CLI01663,2023-06-01,0,0,22.8
CLI01664,2023-06-01,0,1,90.5
CLI01664,2025-07-01,0,0,40.6
CLI01665,2024-10-01,1,2,-55.7
CLI01666,2024-11-01,0,1,-27.1
CLI01666,2024-12-01,1,2,-2.9
CLI01666,2025-05-01,3,0,-43.2
CLI01667,2024-12-01,1,1,24.7
CLI01667,2025-01-01,1,0,2.7
CLI01668,2025-02-01,0,0,-17.5
CLI01668,2025-03-01,2,1,1.0
CLI01670,2023-02-01,0,2,36.6
CLI01670,2024-02-01,0,1,67.2
CLI01671,2023-04-01,0,0,47.0
CLI01671,2024-07-01,0,0,83.2
CLI01671,2025-08-01,1,0,37.8
CLI01672,2024-07-01,0,1,26.5
CLI01673,2024-10-01,1,0,20.7
CLI01673,2025-03-01,0,0,35.3
CLI01673,2025-09-01,0,1,52.2
CLI01674,2024-07-01,0,2,50.9
CLI01675,2023-03-01,1,0,7.2
CLI01675,2024-11-01,4,2,-17.5
CLI01676,2023-10-01,0,1,41.5
CLI01676,2024-09-01,0,3,-21.3
CLI01676,2024-10-01,1,1,-48.3
CLI01676,2024-11-01,1,1,-5.9
CLI01676,2025-08-01,0,0,94.3
CLI01677,2022-07-01,0,1,77.8
CLI01677,2023-03-01,0,0,65.7
CLI01677,2023-11-01,0,0,42.1
CLI01677,2025-01-01,0,0,39.8
CLI01678,2023-05-01,0,0,53.8
CLI01678,2023-12-01,1,1,30.0
CLI01678,2024-05-01,0,1,65.3
CLI01678,2024-12-01,0,2,-20.4
CLI01679,2024-12-01,1,0,45.1
CLI01679,2025-08-01,0,0,15.7
CLI01680,2024-01-01,0,1,23.9
CLI01680,2025-02-01,0,2,49.2
CLI01680,2025-06-01,0,1,31.8
CLI01681,2023-12-01,1,0,32.2
CLI01681,2024-11-01,0,1,56.0
CLI01681,2025-04-01,0,1,-41.8
CLI01681,2025-06-01,2,2,26.3
CLI01682,2025-02-01,3,2,-81.6
CLI01683,2024-02-01,0,0,58.4
CLI01683,2024-07-01,0,1,-20.3
CLI01683,2025-05-01,0,0,-18.9
CLI01684,2023-04-01,1,0,10.4
CLI01684,2023-06-01,0,0,51.0
CLI01684,2023-12-01,0,0,3.3
CLI01684,2024-11-01,4,3,-2.5
CLI01684,2025-08-01,0,0,-12.3
CLI01684,2025-11-01,0,1,31.9
CLI01685,2024-12-01,0,1,71.0
CLI01686,2024-06-01,1,0,59.9
CLI01688,2024-01-01,0,0,64.0
CLI01688,2025-10-01,0,0,63.0
CLI01690,2024-05-01,0,0,51.7
CLI01690,2024-06-01,0,1,54.5
CLI01690,2025-06-01,0,0,28.7
CLI01691,2022-12-01,0,1,55.9
CLI01691,2023-05-01,0,0,32.1
CLI01691,2024-02-01,1,0,22.3
CLI01691,2025-09-01,0,1,66.8
CLI01692,2024-09-01,2,0,29.5
CLI01692,2024-11-01,0,1,52.1
CLI01692,2025-05-01,3,5,-23.1
CLI01693,2023-02-01,1,0,38.2
CLI01693,2025-05-01,1,1,-55.6
CLI01693,2025-06-01,2,0,-13.9
CLI01694,2023-09-01,1,0,-9.8
CLI01694,2023-10-01,3,0,-8.7
CLI01695,2023-05-01,0,2,23.8
CLI01695,2024-11-01,0,2,88.7
CLI01695,2024-12-01,1,0,50.4
CLI01695,2025-01-01,1,0,31.1
CLI01695,2025-10-01,2,1,100.0
CLI01696,2025-10-01,0,0,86.2
CLI01697,2024-04-01,2,0,15.7
CLI01698,2023-10-01,0,0,30.5
CLI01698,2024-12-01,3,1,7.0
CLI01698,2025-02-01,0,1,-13.9
CLI01699,2025-06-01,1,1,-0.8
CLI01699,2025-11-01,0,0,41.0
CLI01701,2023-04-01,0,0,80.5
CLI01701,2023-12-01,1,1,57.5
CLI01702,2024-08-01,1,0,-27.4
CLI01702,2024-11-01,0,2,81.5
CLI01702,2025-10-01,0,1,63.2
CLI01704,2023-12-01,0,0,66.4
CLI01704,2025-05-01,1,2,-5.5
CLI01704,2025-08-01,2,3,-59.9
CLI01705,2024-02-01,0,0,24.5
CLI01706,2023-08-01,1,0,20.8
CLI01706,2024-12-01,1,1,63.5
CLI01707,2025-05-01,0,0,57.9
CLI01707,2025-06-01,2,0,19.7
CLI01708,2022-11-01,0,0,39.0
CLI01708,2023-01-01,0,0,47.2
CLI01708,2024-09-01,0,0,80.0
CLI01708,2025-07-01,0,0,-10.4
CLI01708,2025-11-01,2,1,56.3
CLI01709,2025-01-01,0,0,-18.1
CLI01709,2025-02-01,5,1,-22.4
CLI01710,2023-04-01,0,0,48.4
CLI01710,2023-07-01,0,0,44.6
CLI01710,2024-05-01,1,0,74.6
CLI01710,2025-03-01,0,1,-21.9
CLI01710,2025-04-01,1,1,-64.8
CLI01710,2025-05-01,2,0,36.3
CLI01710,2025-07-01,0,1,78.0
CLI01711,2023-01-01,0,2,45.5
CLI01711,2024-12-01,0,1,38.6
CLI01712,2023-11-01,0,0,29.1
CLI01712,2024-03-01,0,1,51.2
CLI01712,2025-04-01,2,1,34.7
CLI01713,2024-10-01,4,1,-31.7
CLI01713,2025-01-01,0,2,-88.3
CLI01714,2024-01-01,0,2,71.5
CLI01714,2024-03-01,3,0,-49.5
CLI01714,2024-06-01,0,0,-46.6
CLI01714,2024-07-01,0,0,18.0
CLI01714,2025-01-01,0,0,35.4
CLI01715,2024-05-01,1,0,3.0
CLI01715,2024-07-01,1,0,-8.8
CLI01716,2025-02-01,2,0,-38.1
CLI01717,2022-07-01,0,1,42.7
CLI01717,2023-03-01,0,0,68.3
CLI01717,2024-08-01,0,1,56.2
CLI01717,2025-04-01,0,0,39.8
CLI01717,2025-06-01,1,1,51.2
CLI01717,2025-08-01,4,1,-3.4
CLI01718,2023-11-01,2,0,56.5
CLI01718,2025-04-01,0,1,-15.4
CLI01718,2025-05-01,0,0,12.8
CLI01718,2025-06-01,1,1,-1.5
CLI01718,2025-07-01,1,1,-44.0
CLI01719,2023-07-01,1,1,10.9
CLI01719,2023-12-01,0,0,12.9
CLI01719,2024-06-01,0,1,5.6
CLI01719,2024-07-01,0,0,29.6
CLI01719,2024-08-01,0,0,100.0
CLI01721,2024-08-01,1,1,-46.9
CLI01723,2025-05-01,0,1,43.5
CLI01724,2025-02-01,5,0,-9.4
CLI01725,2023-01-01,1,1,68.6
CLI01725,2024-03-01,0,1,10.9
CLI01725,2025-06-01,3,0,-59.8
CLI01725,2025-07-01,1,0,-40.5
CLI01725,2025-08-01,2,0,-2.5
CLI01726,2024-10-01,2,0,7.4
CLI01727,2025-02-01,1,1,69.0
CLI01728,2023-09-01,0,1,83.3
CLI01728,2024-02-01,0,1,71.7
CLI01728,2024-12-01,1,3,20.2
CLI01728,2025-01-01,1,0,64.7
CLI01728,2025-10-01,0,1,70.0
CLI01728,2025-11-01,0,0,69.4
CLI01729,2024-03-01,0,0,-3.6
CLI01729,2024-08-01,0,1,10.8
CLI01731,2024-12-01,4,1,-39.6
CLI01731,2025-01-01,2,1,-31.4
CLI01731,2025-11-01,0,1,-7.5
CLI01732,2024-09-01,0,0,-21.0
CLI01733,2023-01-01,0,2,57.7
CLI01733,2023-09-01,0,0,76.1
CLI01733,2023-10-01,0,1,48.1
CLI01733,2023-12-01,2,1,36.7
CLI01733,2024-01-01,3,1,26.3
CLI01733,2024-02-01,0,0,-29.1
CLI01733,2024-03-01,3,1,-19.9
CLI01733,2024-04-01,0,0,41.8
CLI01734,2024-06-01,2,2,29.5
CLI01734,2025-01-01,5,1,0.5
CLI01734,2025-02-01,2,1,-22.8
CLI01734,2025-03-01,2,3,9.2
CLI01735,2024-08-01,0,0,75.5
CLI01735,2025-01-01,2,2,26.0
CLI01735,2025-05-01,1,0,36.4
CLI01735,2025-08-01,0,1,35.3
CLI01735,2025-12-01,0,2,31.0
CLI01736,2024-03-01,0,0,62.9
CLI01736,2024-06-01,0,0,86.5
CLI01736,2025-03-01,4,1,-11.8
CLI01737,2023-04-01,0,0,50.0
CLI01737,2023-08-01,0,1,94.4
CLI01737,2024-12-01,0,1,13.0
CLI01738,2023-09-01,0,0,36.5
CLI01738,2024-06-01,0,0,-26.9
CLI01738,2025-04-01,1,0,2.0
CLI01738,2025-05-01,1,0,18.8
CLI01738,2025-06-01,0,0,-28.6
CLI01738,2025-07-01,2,2,17.9
CLI01739,2025-05-01,3,0,-3.3
CLI01740,2024-01-01,0,0,46.2
CLI01740,2025-03-01,1,0,-48.7
CLI01740,2025-04-01,1,1,-6.1
CLI01741,2024-06-01,1,1,56.5
CLI01741,2025-04-01,0,2,-12.3
CLI01741,2025-07-01,0,0,60.9
CLI01742,2023-01-01,1,3,-29.4
CLI01742,2023-06-01,0,1,100.0
CLI01742,2024-11-01,2,0,70.2
CLI01742,2025-02-01,0,0,88.4
CLI01742,2025-05-01,0,3,74.6
CLI01743,2024-01-01,0,1,39.2
CLI01743,2024-08-01,0,1,57.5
CLI01743,2025-05-01,0,0,14.9
CLI01744,2024-11-01,2,1,-19.3
CLI01744,2025-01-01,1,1,4.6
CLI01745,2024-02-01,0,1,69.6
CLI01745,2024-04-01,2,1,25.5
CLI01745,2025-04-01,0,2,46.1
CLI01746,2024-02-01,0,0,3.3
CLI01746,2025-09-01,1,2,-7.1
CLI01747,2024-10-01,1,3,-11.1
CLI01747,2024-11-01,4,1,38.4
CLI01748,2024-04-01,1,2,54.6
CLI01749,2023-09-01,1,0,31.2
CLI01749,2024-06-01,3,1,-3.7
CLI01750,2023-08-01,0,0,78.9
CLI01750,2025-02-01,4,1,10.7
CLI01750,2025-07-01,1,0,36.8
CLI01751,2025-01-01,6,0,-8.2
CLI01751,2025-03-01,2,0,-12.1
CLI01752,2025-12-01,0,0,47.2
CLI01753,2025-02-01,2,2,-66.7
CLI01754,2025-01-01,3,0,-34.3
CLI01754,2025-03-01,3,1,1.8
CLI01755,2023-06-01,1,1,72.2
CLI01755,2023-07-01,0,2,29.0
CLI01755,2024-09-01,0,0,56.7
CLI01756,2023-08-01,1,0,45.4
CLI01756,2023-11-01,0,0,39.7
CLI01756,2024-01-01,0,1,81.2
CLI01756,2024-09-01,3,2,-20.1
CLI01756,2024-11-01,2,0,-50.8
CLI01756,2024-12-01,1,1,26.9
CLI01756,2025-03-01,1,0,51.1
CLI01757,2022-12-01,0,0,37.0
CLI01757,2025-02-01,2,2,74.6
CLI01757,2025-04-01,0,0,24.5
CLI01757,2025-06-01,0,3,26.0
CLI01757,2025-07-01,1,0,-62.7
CLI01757,2025-09-01,2,0,-1.0
CLI01758,2023-01-01,0,1,21.6
CLI01758,2023-03-01,0,2,20.3
CLI01758,2025-09-01,1,2,-61.8
CLI01759,2024-08-01,0,0,62.6
CLI01759,2025-04-01,0,0,47.4
CLI01760,2024-05-01,0,0,54.9
CLI01760,2025-02-01,2,2,-20.2
CLI01760,2025-08-01,0,1,54.8
CLI01761,2022-08-01,0,0,69.9
CLI01761,2024-07-01,0,2,49.3
CLI01762,2025-08-01,0,0,65.3
CLI01763,2023-06-01,0,1,56.9
CLI01763,2024-02-01,0,1,78.7
CLI01763,2024-03-01,0,2,77.4
CLI01763,2024-05-01,0,0,12.7
CLI01764,2024-06-01,2,3,14.2
CLI01764,2024-07-01,1,0,-20.6
CLI01764,2025-06-01,1,1,41.3
CLI01765,2025-03-01,3,0,1.1
CLI01765,2025-04-01,2,2,18.1
CLI01765,2025-06-01,1,1,-23.1
CLI01766,2022-11-01,0,0,95.5
CLI01766,2024-08-01,0,1,71.0
CLI01766,2025-10-01,0,1,46.6
CLI01767,2025-04-01,2,2,5.7
CLI01767,2025-09-01,0,2,34.6
CLI01768,2023-11-01,0,1,65.0
CLI01768,2024-04-01,0,0,12.2
CLI01768,2025-05-01,1,3,26.1
CLI01769,2024-05-01,0,0,27.1
CLI01769,2025-03-01,2,2,-3.0
CLI01769,2025-04-01,3,0,-58.6
CLI01769,2025-05-01,1,1,-18.7
CLI01769,2025-06-01,1,1,4.7
CLI01769,2025-12-01,0,2,70.4
CLI01770,2024-02-01,0,1,43.5
CLI01770,2024-07-01,2,0,-18.2
CLI01770,2025-05-01,1,0,68.9
CLI01771,2025-10-01,0,0,38.1
CLI01772,2023-02-01,0,0,77.7
CLI01772,2023-12-01,0,2,44.1
CLI01772,2025-05-01,2,1,5.7
CLI01774,2024-09-01,1,1,57.6
CLI01774,2025-11-01,1,1,32.4
CLI01775,2022-12-01,0,1,10.2
CLI01775,2023-09-01,0,0,51.8
CLI01775,2025-06-01,2,0,53.0
CLI01776,2023-06-01,0,0,30.8
CLI01776,2024-09-01,0,0,50.5
CLI01776,2025-01-01,4,1,-48.0
CLI01778,2025-02-01,1,0,-36.2
CLI01779,2023-02-01,3,1,-28.1
CLI01780,2024-03-01,1,1,54.8
CLI01781,2023-04-01,0,2,32.4
CLI01782,2025-01-01,0,1,87.2
CLI01782,2025-02-01,0,0,-2.5
CLI01782,2025-07-01,3,0,-3.6
CLI01782,2025-09-01,0,0,-4.0
CLI01783,2024-06-01,0,1,23.3
CLI01783,2025-05-01,2,1,26.2
CLI01783,2025-06-01,1,3,-18.3
CLI01784,2025-02-01,1,1,8.6
CLI01784,2025-08-01,0,2,55.3
CLI01785,2024-03-01,0,1,39.3
CLI01785,2025-04-01,1,2,63.7
CLI01785,2025-05-01,3,0,-27.1
CLI01786,2023-10-01,0,0,24.7
CLI01786,2025-01-01,2,0,-1.1
CLI01786,2025-02-01,2,0,-6.9
CLI01786,2025-03-01,3,1,-44.0
CLI01787,2023-07-01,0,1,66.3
CLI01787,2025-04-01,0,3,17.0
CLI01788,2023-06-01,0,0,20.6
CLI01788,2024-03-01,0,0,57.2
CLI01788,2024-08-01,1,3,-8.3
CLI01789,2023-04-01,0,1,78.2
CLI01789,2023-07-01,2,1,7.8
CLI01790,2023-10-01,0,0,34.0
CLI01790,2025-03-01,0,0,19.5
CLI01791,2023-10-01,0,0,30.0
CLI01791,2025-04-01,1,0,14.7
CLI01792,2023-04-01,0,0,14.9
CLI01793,2024-08-01,0,1,27.1
CLI01793,2024-12-01,0,3,69.5
CLI01793,2025-06-01,2,0,-35.3
CLI01793,2025-07-01,2,0,-50.6
CLI01794,2023-11-01,0,0,-2.9
CLI01795,2025-04-01,1,0,-8.2
CLI01795,2025-05-01,0,1,16.6
CLI01795,2025-07-01,1,3,-61.0
CLI01796,2023-07-01,2,0,67.5
CLI01796,2023-08-01,0,0,37.0
CLI01796,2024-11-01,0,3,-17.8
CLI01797,2025-03-01,4,0,-22.6
CLI01797,2025-06-01,1,0,23.9
CLI01798,2023-11-01,0,1,30.8
CLI01798,2024-12-01,0,1,85.4
CLI01798,2025-07-01,2,0,58.3
CLI01798,2025-11-01,0,0,76.4
CLI01799,2023-06-01,0,0,46.2
CLI01799,2024-11-01,0,0,-27.9
CLI01800,2023-09-01,0,0,35.1
CLI01800,2024-02-01,0,0,45.5
CLI01800,2024-06-01,0,1,22.2
CLI01800,2024-08-01,0,1,22.6
CLI01800,2025-02-01,4,0,0.2
CLI01800,2025-04-01,1,0,38.9
CLI01801,2024-01-01,0,1,61.4
CLI01801,2024-10-01,1,2,-24.1
CLI01802,2024-04-01,2,2,-25.4
CLI01802,2024-08-01,0,1,49.6
CLI01802,2025-01-01,1,1,46.9
CLI01803,2025-06-01,1,1,2.3
CLI01804,2024-11-01,1,0,-5.0
CLI01804,2025-02-01,1,1,53.2
CLI01804,2025-04-01,0,0,23.5
CLI01804,2025-10-01,1,0,72.7
CLI01805,2023-06-01,0,1,32.8
CLI01805,2024-07-01,0,2,32.1
CLI01805,2025-01-01,0,2,23.1
CLI01806,2024-08-01,0,0,-7.4
CLI01806,2025-01-01,1,1,18.0
CLI01806,2025-05-01,0,1,44.3
CLI01806,2025-06-01,2,0,-21.3
CLI01807,2023-06-01,0,1,47.7
CLI01807,2023-11-01,0,0,86.6
CLI01807,2024-05-01,1,1,20.7
CLI01807,2024-06-01,1,0,-1.4
CLI01807,2024-09-01,0,0,38.6
CLI01809,2024-03-01,0,0,70.5
CLI01809,2025-05-01,1,0,-30.2
CLI01810,2024-10-01,0,0,47.9
CLI01810,2025-07-01,1,0,3.0
CLI01810,2025-08-01,1,1,-36.8
CLI01811,2025-01-01,0,2,24.1
CLI01811,2025-10-01,0,0,72.4
CLI01812,2024-04-01,0,0,71.9
CLI01812,2025-01-01,1,0,-24.9
CLI01813,2024-01-01,2,3,4.1
CLI01814,2023-03-01,0,0,63.9
CLI01814,2023-04-01,0,1,36.9
CLI01814,2023-05-01,1,1,2.7
CLI01814,2024-12-01,1,0,55.8
CLI01814,2025-06-01,1,1,-10.2
CLI01815,2025-03-01,1,3,36.1
CLI01816,2024-03-01,0,0,27.4
CLI01816,2024-05-01,0,1,69.8
CLI01816,2025-01-01,1,2,-9.0
CLI01816,2025-04-01,0,1,23.2
CLI01816,2025-11-01,0,0,27.4
CLI01817,2024-08-01,0,0,100.0
CLI01817,2025-05-01,3,0,-33.0
CLI01819,2023-12-01,1,1,-12.7
CLI01819,2024-05-01,0,1,69.2
CLI01819,2024-10-01,1,1,15.2
CLI01819,2025-11-01,0,0,54.5
CLI01820,2023-06-01,0,1,61.5
CLI01820,2024-10-01,0,3,49.9
CLI01821,2025-12-01,0,0,73.9
CLI01822,2025-05-01,1,0,-0.5
CLI01823,2022-12-01,0,0,89.8
CLI01823,2024-10-01,1,1,61.4
CLI01823,2025-01-01,0,0,100.0
CLI01823,2025-03-01,1,2,26.5
CLI01824,2024-01-01,1,3,5.7
CLI01825,2024-05-01,0,0,68.9
CLI01825,2024-10-01,0,1,64.3
CLI01825,2024-11-01,0,1,38.9
CLI01825,2025-09-01,1,0,-3.5
CLI01827,2023-12-01,0,0,100.0
CLI01827,2024-05-01,0,0,60.7
CLI01827,2024-10-01,1,2,2.6
CLI01827,2024-12-01,0,0,8.1
CLI01828,2024-06-01,0,2,10.1
CLI01828,2024-08-01,2,3,6.5
CLI01828,2025-09-01,0,1,16.1
CLI01829,2022-12-01,0,0,53.3
CLI01829,2024-09-01,0,1,51.9
CLI01829,2025-04-01,0,0,49.2
CLI01830,2024-03-01,0,2,66.0
CLI01830,2024-12-01,1,2,-38.9
CLI01831,2024-11-01,2,0,41.4
CLI01831,2025-07-01,0,0,69.9
CLI01832,2023-10-01,0,1,41.2
CLI01832,2024-03-01,4,0,-23.6
CLI01832,2024-04-01,0,1,53.4
CLI01833,2024-03-01,0,2,53.8
CLI01834,2022-08-01,0,1,35.1
CLI01834,2023-07-01,0,1,100.0
CLI01834,2023-08-01,0,0,45.8
CLI01834,2025-01-01,0,0,15.2
CLI01835,2025-01-01,2,2,17.2
CLI01836,2024-08-01,0,4,68.0
CLI01836,2025-02-01,0,1,-61.4
CLI01837,2023-09-01,1,0,24.0
CLI01837,2024-06-01,0,1,27.4
CLI01837,2025-05-01,0,2,-30.7
CLI01837,2025-06-01,2,1,-28.1
CLI01838,2024-06-01,1,1,-18.0
CLI01839,2024-06-01,1,0,8.1
CLI01840,2023-12-01,0,1,11.5
CLI01840,2025-02-01,2,1,-47.4
CLI01841,2023-06-01,0,0,-3.5
CLI01841,2023-07-01,0,2,25.0
CLI01841,2024-08-01,0,1,49.2
CLI01841,2025-01-01,2,2,-18.9
CLI01841,2025-02-01,2,0,-86.8
CLI01842,2025-05-01,1,4,36.0
CLI01842,2025-07-01,2,1,46.1
CLI01843,2024-03-01,1,1,-15.5
CLI01843,2024-11-01,0,0,14.6
CLI01843,2025-03-01,0,1,33.8
CLI01845,2023-02-01,1,0,58.1
CLI01845,2024-10-01,0,2,-47.1
CLI01846,2022-05-01,0,0,64.4
CLI01846,2023-06-01,0,1,38.4
CLI01847,2023-09-01,0,0,81.3
CLI01847,2025-09-01,0,0,31.7
CLI01848,2024-05-01,0,0,56.8
CLI01848,2024-06-01,0,0,52.9
CLI01849,2023-05-01,0,0,10.6
CLI01849,2023-07-01,0,1,73.3
CLI01849,2025-05-01,1,1,11.2
CLI01849,2025-08-01,0,0,-4.1
CLI01851,2024-07-01,0,2,21.3
CLI01851,2025-06-01,2,0,16.5
CLI01851,2025-08-01,1,0,16.7
CLI01852,2023-02-01,1,1,47.2
CLI01852,2023-08-01,1,0,-9.8
CLI01852,2023-11-01,0,2,63.9
CLI01852,2024-02-01,0,2,62.4
CLI01852,2024-11-01,0,0,41.5
CLI01852,2024-12-01,0,0,71.9
CLI01852,2025-03-01,0,0,-59.3
CLI01852,2025-04-01,3,2,12.0
CLI01853,2023-04-01,0,0,31.2
CLI01853,2024-05-01,0,0,-60.9
CLI01853,2025-05-01,0,0,76.6
CLI01855,2024-05-01,1,1,14.0
CLI01855,2024-07-01,4,2,5.6
CLI01855,2024-08-01,2,0,-18.1
CLI01855,2025-06-01,2,1,31.3
CLI01856,2024-03-01,1,1,35.6
CLI01856,2025-08-01,2,1,-40.8
CLI01856,2025-09-01,2,1,10.0
CLI01858,2023-11-01,0,0,32.5
CLI01858,2024-06-01,0,2,100.0
CLI01858,2025-06-01,1,1,1.9
CLI01858,2025-09-01,1,2,46.1
CLI01858,2025-11-01,0,1,82.3
CLI01859,2023-06-01,2,0,-45.3
CLI01859,2024-05-01,0,0,48.0
CLI01859,2025-06-01,0,0,63.9
CLI01860,2025-01-01,0,0,-14.9
CLI01860,2025-03-01,1,0,-9.3
CLI01861,2023-09-01,0,0,64.9
CLI01861,2023-11-01,1,2,29.9
CLI01861,2023-12-01,0,0,48.5
CLI01861,2024-09-01,0,0,0.3
CLI01861,2025-07-01,0,1,21.0
CLI01862,2025-06-01,2,2,-13.5
CLI01863,2024-10-01,0,5,-12.5
CLI01863,2024-11-01,1,3,-5.4
CLI01864,2023-11-01,1,0,76.2
CLI01864,2024-11-01,1,1,-33.3
CLI01866,2023-08-01,2,2,40.6
CLI01866,2025-09-01,1,0,72.4
CLI01867,2023-08-01,0,1,-63.9
CLI01868,2024-01-01,1,0,39.3
CLI01868,2024-09-01,1,0,-6.0
CLI01868,2024-11-01,2,0,-5.1
CLI01869,2024-07-01,1,0,18.5
CLI01869,2025-05-01,2,1,-50.1
CLI01869,2025-06-01,2,0,6.6
CLI01869,2025-07-01,2,1,-10.6
CLI01870,2023-04-01,0,0,53.9
CLI01870,2024-09-01,1,0,20.1
CLI01870,2025-03-01,1,3,0.1
CLI01870,2025-05-01,0,0,-38.9
CLI01870,2025-08-01,0,0,26.1
CLI01871,2025-01-01,0,1,35.8
CLI01872,2024-08-01,1,0,28.8
CLI01872,2025-02-01,0,0,59.4
CLI01873,2022-09-01,0,0,56.7
CLI01875,2024-02-01,2,1,-31.5
CLI01875,2024-06-01,0,0,3.5
CLI01875,2025-08-01,0,0,25.2
CLI01876,2025-07-01,2,3,-32.9
CLI01877,2023-07-01,0,1,55.7
CLI01877,2025-05-01,2,3,-21.8
CLI01877,2025-08-01,0,1,58.5
CLI01878,2024-04-01,0,1,28.8
CLI01878,2025-02-01,1,0,-36.2
CLI01878,2025-09-01,0,0,34.4
CLI01879,2024-08-01,1,0,72.2
CLI01879,2024-10-01,0,2,-48.4
CLI01879,2024-12-01,3,2,-26.3
CLI01879,2025-08-01,0,0,52.3
CLI01880,2024-08-01,0,2,30.5
CLI01881,2023-04-01,0,0,34.8
CLI01881,2024-05-01,2,0,-20.0
CLI01881,2024-07-01,3,0,15.6
CLI01881,2024-08-01,1,0,3.6
CLI01881,2024-12-01,0,0,5.9
CLI01882,2023-11-01,0,1,2.0
CLI01882,2024-03-01,1,1,-38.3
CLI01882,2024-05-01,0,1,48.5
CLI01883,2024-05-01,0,1,45.9
CLI01883,2024-06-01,0,1,18.6
CLI01883,2025-02-01,1,3,-25.8
CLI01883,2025-03-01,0,0,-17.2
CLI01884,2022-03-01,0,0,66.5
CLI01884,2022-08-01,0,0,34.4
CLI01884,2022-12-01,0,1,43.3
CLI01884,2024-10-01,0,0,93.5
CLI01884,2025-06-01,0,2,-37.0
CLI01885,2023-11-01,2,1,83.2
CLI01885,2024-08-01,0,4,-36.7
CLI01886,2022-08-01,0,0,60.3
CLI01886,2023-10-01,0,0,16.7
CLI01886,2024-05-01,1,0,100.0
CLI01887,2022-06-01,0,0,29.0
CLI01887,2022-07-01,0,0,22.0
CLI01887,2023-08-01,1,0,43.1
CLI01887,2024-04-01,0,0,-34.5
CLI01887,2024-05-01,3,2,-8.9
CLI01888,2024-02-01,0,1,66.4
CLI01888,2024-10-01,0,2,76.6
CLI01889,2025-01-01,5,0,-32.8
CLI01889,2025-03-01,4,4,3.1
CLI01889,2025-04-01,2,1,56.5
CLI01889,2025-08-01,0,0,45.0
CLI01891,2022-09-01,0,2,26.2
CLI01891,2022-12-01,0,2,67.0
CLI01891,2025-02-01,4,1,5.1
CLI01891,2025-03-01,1,1,4.7
CLI01891,2025-04-01,2,0,-36.3
CLI01892,2023-02-01,0,1,32.2
CLI01892,2023-03-01,0,1,57.9
CLI01892,2025-03-01,0,0,13.3
CLI01892,2025-05-01,2,0,-5.4
CLI01893,2025-03-01,1,0,16.6
CLI01893,2025-04-01,0,0,44.8
CLI01894,2023-11-01,0,0,41.5
CLI01895,2024-08-01,0,0,67.9
CLI01895,2024-11-01,1,1,22.8
CLI01896,2022-07-01,0,1,54.0
CLI01896,2023-01-01,0,0,60.3
CLI01896,2023-06-01,0,2,43.9
