id_cliente,fecha_inscripcion,nivel,puntos_acumulados,puntos_canjeados,fecha_ultimo_movimiento
CLI01190,2023-01-18,Bronze,5,4,2023-01-27
CLI01375,2025-07-30,Silver,13843,2828,2025-10-25
CLI00427,2022-03-02,Bronze,7611,221,
CLI01724,2022-06-10,Bronze,8346,4901,
CLI02663,2022-11-15,Bronze,10779,4665,
CLI04372,2024-05-03,Bronze,1367,239,2024-12-13
CLI05601,2024-06-07,Bronze,1733,1555,2025-05-12
CLI03167,2023-02-11,Bronze,1448,920,
CLI03922,2024-01-05,Bronze,831,414,2025-12-17
CLI02306,2025-12-26,Bronze,4014,2778,2025-12-27
CLI04043,2022-03-08,Bronze,4960,1487,2025-09-25
CLI04711,2025-06-18,Bronze,111,24,2025-07-22
CLI05566,2025-12-31,Bronze,4452,236,2025-12-31
CLI04300,2022-05-27,Bronze,7561,4672,2023-07-26
CLI02938,2024-03-11,Silver,13769,6272,2025-01-02
CLI05288,2025-03-06,Silver,13060,6706,2025-08-26
CLI00842,2025-10-12,Bronze,7223,2787,2025-11-28
CLI05980,2024-10-05,Bronze,1977,1502,2025-05-27
CLI04066,2023-02-27,Bronze,5982,5239,2025-07-27
CLI01652,2023-12-09,Bronze,3489,1062,2024-07-05
CLI05289,2022-12-07,Bronze,254,121,
CLI00132,2023-02-15,Bronze,1974,76,2025-08-01
CLI01164,2024-03-19,Bronze,7054,5184,2024-07-22
CLI05051,2022-09-06,Bronze,17,1,2024-05-11
CLI03174,2024-03-28,Bronze,825,125,2024-07-18
CLI00246,2025-06-19,Bronze,4910,1150,2025-12-27
CLI01436,2022-06-23,Bronze,4483,3492,2022-08-28
CLI05269,2025-09-30,Bronze,8086,158,2025-10-01
CLI04694,2022-04-04,Bronze,169,119,2022-09-01
CLI04551,2025-03-06,Bronze,7421,4456,2025-12-13
CLI02398,2024-09-30,Bronze,279,175,2025-10-20
CLI02407,2024-07-15,Silver,18349,5032,2025-07-27
CLI06015,2025-10-25,Bronze,3119,2242,2025-10-31
CLI01292,2022-09-13,Bronze,2782,2468,
CLI02415,2025-05-21,Bronze,1282,673,2025-09-27
CLI05973,2024-08-18,Bronze,202,168,2025-07-28
CLI02963,2023-05-12,Bronze,10865,6183,
CLI01168,2022-11-25,Bronze,7045,186,2025-12-25
CLI02554,2022-08-12,Bronze,789,152,
CLI03418,2022-09-29,Bronze,3754,1711,
CLI04908,2022-08-12,Bronze,704,46,
CLI02369,2025-03-11,Bronze,882,310,2025-10-24
CLI00119,2022-06-26,Bronze,495,316,
CLI04974,2024-10-29,Bronze,9511,1216,2025-01-07
CLI04293,2023-11-06,Bronze,4250,3169,2025-05-02
CLI03423,2023-05-09,Bronze,56,46,2024-05-25
CLI00090,2022-11-07,Bronze,291,177,
CLI04079,2024-02-24,Bronze,583,382,2024-12-24
CLI05865,2023-04-10,Bronze,3371,3749,2023-11-09
CLI04210,2024-09-29,Bronze,1693,174,2024-12-19
CLI04014,2024-01-20,Bronze,240,63,2025-03-22
CLI05082,2023-07-25,Bronze,2938,118,2024-06-24
CLI00589,2022-08-15,Bronze,3874,3056,
CLI02243,2025-02-02,Bronze,117,103,2025-08-27
CLI03315,2022-06-22,Bronze,4566,270,2023-06-19
CLI02442,2022-05-10,Bronze,7721,1053,
CLI01107,2022-09-11,Bronze,447,619,2024-07-15
CLI05931,2022-04-01,Bronze,369,315,
CLI00682,2023-03-05,Bronze,513,73,
CLI00709,2023-07-08,Bronze,1150,752,2024-03-10
CLI03055,2025-12-16,Bronze,8086,1925,2025-12-30
CLI01584,2024-04-11,Bronze,1840,474,2025-01-05
CLI04094,2023-11-29,Bronze,672,389,2024-05-20
CLI00413,2023-02-27,Bronze,6702,1501,2025-12-14
CLI02630,2024-02-13,Bronze,4557,1579,2024-06-18
CLI03438,2025-08-10,Bronze,5833,4939,2025-11-05
CLI02498,2025-06-14,Silver,13495,1640,2025-08-22
CLI01290,2025-08-25,Bronze,8274,4874,2025-11-24
CLI02889,2024-10-15,Bronze,5754,4927,2025-11-27
CLI00978,2022-07-20,Bronze,867,457,
CLI04807,2023-02-04,Bronze,11169,7870,2024-06-26
CLI01547,2022-06-16,Bronze,5814,5151,
CLI04536,2025-05-18,Bronze,1873,88,2025-10-06
CLI03410,2023-03-19,Bronze,10120,3016,
CLI02247,2025-05-05,Bronze,872,50,2025-07-13
CLI06004,2024-07-25,Bronze,1962,960,2024-10-26
CLI03964,2025-11-15,Bronze,2519,2193,2025-12-21
CLI05256,2023-01-12,Silver,17852,1375,
CLI03943,2024-11-27,Bronze,980,86,2024-12-20
CLI05777,2022-12-25,Silver,16360,2129,2024-12-23
CLI02840,2024-05-19,Bronze,3205,1977,2024-10-15
CLI03051,2023-12-08,Bronze,1340,602,2024-05-10
CLI02312,2022-12-21,Bronze,5477,2615,2024-11-25
CLI04921,2024-01-08,Bronze,11810,415,2025-12-29
CLI03307,2025-09-16,Bronze,383,311,2025-09-22
CLI02651,2022-10-01,Silver,18753,5667,2025-12-29
CLI00422,2024-12-14,Bronze,7781,856,2025-01-03
CLI04240,2024-01-10,Bronze,317,172,2024-12-27
CLI04494,2022-03-07,Bronze,10537,1841,
CLI00357,2025-04-02,Bronze,2053,1499,2025-11-15
CLI03530,2024-01-08,Bronze,1242,1050,2024-09-04
CLI05025,2024-04-20,Bronze,2345,1601,2025-05-28
CLI02762,2024-09-06,Bronze,2186,1168,2025-06-08
CLI01460,2025-10-11,Bronze,4419,1206,2025-11-01
CLI04880,2023-08-02,Bronze,5630,2419,2024-05-23
CLI00487,2024-05-03,Bronze,3478,2140,2024-10-26
CLI02681,2023-03-23,Bronze,7352,4471,2023-11-08
CLI02988,2023-06-07,Bronze,2252,769,2023-12-05
CLI03555,2023-10-12,Bronze,570,46,2025-10-02
CLI01990,2024-12-15,Bronze,955,834,2025-12-05
CLI03208,2025-03-05,Bronze,3911,1654,2025-03-11
CLI02051,2022-10-27,Bronze,1622,954,
CLI04790,2025-02-10,Bronze,7595,2936,2025-10-30
CLI00400,2024-04-13,Bronze,1408,1068,2025-10-31
CLI00639,2024-12-03,Bronze,3963,814,2025-03-14
CLI05133,2023-04-04,Bronze,427,360,
CLI04892,2025-06-22,Bronze,7375,5511,2025-07-03
CLI05740,2023-08-28,Bronze,3529,1229,2024-06-29
CLI01262,2023-02-06,Bronze,1359,236,2025-08-14
CLI02452,2024-10-25,Bronze,5243,4435,2025-02-26
CLI00581,2023-03-17,Bronze,2867,149,
CLI01760,2024-01-12,Bronze,10003,6811,2025-10-09
CLI03235,2025-07-01,Bronze,6065,998,2025-12-20
CLI00918,2022-09-12,Silver,13932,819,2025-08-10
CLI03003,2024-07-27,Silver,12186,7130,2025-11-14
CLI05054,2025-06-14,Bronze,455,107,2025-12-20
CLI02937,2025-11-27,Bronze,1385,463,2025-12-22
CLI00393,2025-06-02,Bronze,660,4,2025-09-03
CLI01144,2023-11-14,Bronze,1740,1152,2024-02-19
CLI00888,2024-02-29,Bronze,4309,2395,2025-08-17
CLI05814,2023-01-17,Bronze,824,332,2023-12-05
CLI00007,2024-05-24,Bronze,1996,1319,2025-09-05
CLI03904,2025-06-22,Bronze,438,261,2025-12-18
CLI01703,2023-04-28,Bronze,81,51,
CLI00268,2024-06-15,Bronze,7628,294,2024-08-25
CLI02947,2022-05-20,Bronze,206,128,
CLI01500,2024-04-11,Bronze,82,63,2025-04-09
CLI01314,2023-03-07,Bronze,4139,2739,
CLI05440,2023-03-23,Silver,13345,2741,
CLI01376,2025-12-29,Bronze,6166,3776,2025-12-30
CLI03229,2022-11-19,Bronze,911,43,2025-11-19
CLI03770,2025-05-21,Bronze,11821,617,2025-11-27
CLI05384,2023-01-18,Bronze,29,3,2024-03-19
CLI00572,2024-03-18,Bronze,9629,1871,2024-10-05
CLI04135,2022-05-24,Bronze,2550,1515,
CLI03553,2022-09-25,Bronze,713,124,2024-04-13
CLI04061,2023-04-29,Bronze,816,326,2024-07-16
CLI02300,2022-08-31,Silver,12731,9214,
CLI04600,2022-10-05,Bronze,339,162,2025-05-16
CLI00793,2023-03-09,Bronze,1449,700,
CLI02121,2023-12-09,Bronze,8579,261,2025-05-08
CLI00518,2023-03-02,Bronze,3453,546,2025-06-26
CLI00787,2025-03-18,Bronze,9739,6085,2025-05-30
CLI05253,2024-04-20,Bronze,867,282,2024-09-24
CLI01374,2025-04-07,Gold,31330,11731,2025-09-05
CLI05075,2023-03-05,Bronze,3312,38,2025-05-13
CLI05214,2025-05-10,Bronze,2477,1154,2025-07-27
CLI01832,2025-08-05,Bronze,12,8,2025-12-27
CLI05184,2023-05-23,Bronze,1963,490,2025-08-13
CLI02087,2024-06-27,Bronze,11492,3064,2025-06-22
CLI00052,2022-11-19,Bronze,346,111,2024-07-08
CLI03520,2024-03-13,Bronze,1900,173,2024-10-02
CLI05923,2023-08-11,Bronze,1048,188,2024-03-11
CLI05578,2024-01-31,Bronze,1202,1033,2025-09-28
CLI00512,2022-04-23,Bronze,2113,4,
CLI05870,2023-05-08,Bronze,3197,2060,
CLI04947,2022-06-29,Bronze,4699,48,2024-07-19
CLI05543,2025-06-24,Bronze,256,98,2025-07-28
CLI00675,2023-01-09,Bronze,693,450,
CLI04539,2025-02-13,Silver,26522,5158,2025-08-03
CLI03554,2022-06-20,Silver,18388,1695,
CLI00651,2024-07-14,Bronze,5327,1159,2025-08-11
CLI04297,2025-09-07,Bronze,8951,6069,2025-11-21
CLI00213,2023-10-31,Bronze,394,168,2025-08-15
CLI03398,2025-08-22,Bronze,5326,1555,2025-10-14
CLI03659,2025-10-09,Bronze,4534,253,2025-12-24
CLI04615,2022-09-27,Bronze,2299,1030,2025-05-10
CLI01628,2025-03-03,Bronze,1458,628,2025-10-28
CLI03916,2023-04-01,Bronze,185,161,2025-03-07
CLI04631,2022-04-23,Bronze,8281,5829,
CLI00061,2024-07-26,Bronze,1423,185,2024-12-18
CLI05282,2022-06-12,Bronze,2952,2147,2023-09-30
CLI03679,2024-01-29,Bronze,3649,839,2025-08-04
CLI05192,2023-07-15,Bronze,320,222,2023-09-12
CLI00492,2024-05-18,Bronze,1588,84,2024-12-28
CLI00397,2022-03-03,Bronze,2841,421,2024-12-30
CLI02130,2024-02-26,Bronze,563,482,2025-02-04
CLI00279,2022-10-18,Bronze,10108,2284,
CLI05731,2022-04-08,Bronze,1057,139,2023-05-16
CLI05940,2025-01-19,Bronze,5563,4862,2025-08-28
CLI02531,2024-02-29,Bronze,1345,700,2024-03-02
CLI03032,2025-07-13,Bronze,3098,79,2025-10-21
CLI00182,2023-08-26,Bronze,9598,882,2025-10-18
CLI00423,2024-01-14,Silver,17240,13406,2024-08-04
CLI02270,2024-12-17,Bronze,11219,7989,2025-11-03
CLI01061,2023-04-12,Bronze,2595,988,
CLI00662,2023-08-03,Bronze,6008,18,2024-07-26
CLI04162,2025-12-03,Bronze,6286,511,2025-12-12
CLI02499,2025-01-15,Bronze,770,661,2025-08-25
CLI03827,2023-02-04,Bronze,5021,3088,2023-02-05
CLI00351,2024-04-27,Bronze,4489,1605,2024-06-21
CLI00063,2025-09-23,Bronze,2013,899,2025-12-12
CLI03539,2025-08-13,Bronze,1889,824,2025-11-28
CLI00610,2025-12-13,Bronze,1517,2035,2025-12-23
CLI05687,2025-11-27,Bronze,3437,1136,2025-12-15
CLI00078,2022-02-06,Silver,12949,4796,2025-10-14
CLI02435,2024-04-10,Bronze,2207,149,2025-02-26
CLI04804,2022-06-19,Bronze,7228,4153,2025-02-08
CLI01257,2022-12-14,Bronze,3593,1485,
CLI01047,2023-05-22,Bronze,3285,1028,
CLI00824,2024-06-19,Bronze,2678,1853,2024-11-26
CLI05449,2023-05-06,Bronze,232,88,2024-10-04
CLI02421,2023-01-21,Silver,22016,11810,2023-11-07
CLI00696,2025-02-26,Bronze,1221,405,2025-07-12
CLI01272,2023-06-16,Bronze,1989,1337,2023-07-26
CLI02624,2023-03-27,Bronze,309,238,2025-06-14
CLI05273,2023-12-31,Bronze,8399,3566,2024-07-17
CLI00187,2025-08-25,Bronze,1391,202,2025-09-07
CLI04310,2022-01-22,Bronze,4103,2890,
CLI05130,2023-08-24,Bronze,10056,7499,2024-10-09
CLI04004,2022-07-18,Bronze,1239,69,
CLI00547,2024-10-16,Bronze,5621,2934,2025-02-24
CLI00636,2024-03-01,Bronze,706,19,2024-10-10
CLI04597,2023-05-15,Bronze,6438,1221,2023-12-21
CLI02225,2024-10-04,Silver,19491,9569,2025-12-15
CLI03019,2025-10-07,Bronze,7372,592,2025-11-15
CLI00688,2023-04-19,Bronze,4326,3501,2023-11-07
CLI01818,2023-03-04,Bronze,8401,3814,2023-03-19
CLI05220,2023-09-17,Bronze,3104,2608,2025-05-05
CLI03124,2023-05-26,Bronze,1577,314,2023-08-05
CLI00768,2022-09-26,Bronze,166,130,2024-12-13
CLI05580,2023-07-18,Bronze,5263,3522,2025-03-14
CLI00256,2024-07-29,Bronze,2499,1803,2025-07-10
CLI03154,2025-03-09,Bronze,926,165,2025-11-13
CLI04016,2022-04-18,Bronze,354,86,2024-04-03
CLI05328,2025-09-09,Bronze,1188,60,2025-12-30
CLI01648,2024-10-02,Bronze,4433,1254,2025-03-01
CLI04699,2024-05-05,Bronze,3726,1047,2025-10-17
CLI00952,2022-03-28,Bronze,7904,2185,2025-06-20
CLI04937,2024-01-12,Bronze,7356,183,2024-03-15
CLI05841,2022-11-25,Bronze,1775,137,
CLI04451,2024-09-22,Bronze,11788,7511,2024-11-03
CLI01013,2023-06-07,Bronze,3829,2830,2024-08-25
CLI04601,2024-03-16,Bronze,1859,404,2025-09-12
CLI05508,2025-07-11,Bronze,3532,830,2025-12-14
CLI02355,2025-10-09,Silver,21241,2440,2025-10-20
CLI03707,2024-09-07,Bronze,9560,5286,2025-08-01
CLI05346,2024-11-07,Bronze,6405,3524,2025-02-15
CLI02029,2022-03-23,Bronze,9570,7366,2023-02-15
CLI03739,2024-04-29,Bronze,3601,2105,2024-06-29
CLI00361,2023-08-23,Bronze,9984,905,2025-01-04
CLI01062,2024-09-08,Bronze,490,426,2024-10-14
CLI01558,2023-06-06,Bronze,881,442,2024-03-24
CLI01877,2022-11-06,Bronze,544,197,2025-02-12
CLI05819,2024-06-23,Bronze,8875,1454,2024-11-22
CLI00585,2025-08-21,Bronze,3054,1380,2025-11-22
CLI02654,2025-09-27,Silver,29878,23985,2025-11-22
CLI04984,2024-01-02,Bronze,719,470,2024-04-07
CLI02721,2024-07-06,Bronze,692,436,2025-08-11
CLI05039,2024-12-31,Bronze,945,171,2025-08-04
CLI05761,2023-01-19,Bronze,348,94,2024-12-08
CLI05395,2025-09-14,Bronze,10141,6306,2025-11-02
CLI00379,2022-05-11,Bronze,1608,1052,2023-07-05
CLI00668,2024-08-24,Bronze,1237,233,2024-11-20
CLI04613,2025-03-24,Silver,15079,6721,2025-12-27
CLI01803,2023-07-11,Bronze,9567,2439,2024-02-10
CLI04287,2025-04-15,Bronze,2817,1280,2025-10-16
CLI03803,2023-06-29,Bronze,2535,881,2024-01-06
CLI02715,2023-05-07,Bronze,9775,1548,2024-07-09
CLI05055,2025-10-26,Bronze,2262,1985,2025-12-16
CLI02926,2025-12-10,Bronze,1957,818,2025-12-19
CLI02117,2025-01-19,Bronze,585,35,2025-05-03
CLI05450,2023-07-02,Bronze,2064,1639,2025-11-24
CLI01153,2023-10-28,Bronze,99,15,2024-02-10
CLI05417,2023-03-18,Bronze,663,278,2025-10-18
CLI04394,2025-04-24,Bronze,283,131,2025-08-24
CLI02645,2025-05-09,Bronze,2695,2404,2025-08-01
CLI04236,2024-12-24,Bronze,1732,666,2025-06-09
CLI00424,2024-04-11,Bronze,3649,1186,2025-05-25
CLI00140,2025-07-07,Bronze,4389,3629,2025-11-03
CLI03223,2023-03-02,Bronze,5600,2168,
CLI00415,2022-07-17,Silver,26687,17362,
CLI02587,2023-11-11,Bronze,4468,2421,2024-10-03
CLI03602,2023-02-14,Bronze,342,288,2025-12-27
CLI01424,2025-09-26,Bronze,2451,1185,2025-10-25
CLI02025,2025-09-17,Bronze,9667,7827,2025-11-06
CLI03324,2023-10-28,Bronze,4293,2898,2024-05-07
CLI02223,2025-04-13,Silver,12626,10192,2025-05-22
CLI03826,2025-10-17,Bronze,3515,1831,2025-11-01
CLI03629,2024-08-07,Bronze,351,135,2024-09-19
CLI05344,2024-02-10,Bronze,437,372,2025-12-03
CLI01075,2024-03-22,Bronze,362,291,2024-09-01
CLI03933,2025-11-10,Bronze,2958,950,2025-11-21
CLI02467,2024-06-23,Bronze,676,73,2025-11-05
CLI04201,2023-10-16,Bronze,552,438,2025-02-24
CLI05291,2022-10-09,Bronze,6092,2469,
CLI01896,2023-06-05,Bronze,5599,2974,2025-05-12
CLI05991,2025-04-06,Bronze,11086,394,2025-05-13
CLI05542,2022-10-07,Bronze,492,148,2024-10-04
CLI04321,2025-10-09,Bronze,7499,3877,2025-11-30
CLI00461,2024-03-13,Bronze,128,40,2025-03-22
CLI00157,2022-05-01,Bronze,3646,2548,2023-11-06
CLI04224,2025-08-27,Bronze,3950,2569,2025-09-02
CLI04684,2024-12-20,Bronze,387,250,2025-07-09
CLI03841,2022-09-14,Bronze,11814,2954,
CLI01719,2024-07-26,Bronze,8172,4240,2024-07-27
CLI00530,2022-03-20,Bronze,9862,7187,
CLI00493,2022-10-01,Bronze,3691,1782,2023-05-25
CLI02627,2022-12-15,Bronze,594,323,
CLI03431,2022-08-16,Bronze,10932,4978,
CLI01956,2024-04-21,Bronze,3461,518,2024-08-21
CLI00722,2025-04-05,Bronze,1457,730,2025-09-02
CLI02879,2022-09-30,Bronze,529,113,
CLI01125,2023-05-06,Bronze,1236,144,
CLI00088,2023-10-19,Bronze,4019,525,2025-05-31
CLI04228,2025-02-26,Bronze,2692,992,2025-11-05
CLI04726,2023-04-07,Bronze,3457,1019,2024-02-09
CLI00941,2022-12-04,Silver,12850,10486,2025-09-26
CLI03497,2024-01-08,Bronze,1321,274,2025-01-18
CLI04284,2023-07-31,Bronze,3873,369,2023-10-21
CLI02946,2023-04-10,Bronze,815,615,2024-02-19
CLI02764,2024-12-16,Bronze,51,32,2025-07-15
CLI00514,2024-12-25,Silver,12680,5611,2025-09-25
CLI04092,2025-09-07,Bronze,1472,756,2025-12-15
CLI02056,2024-09-26,Bronze,881,413,2025-01-12
CLI00669,2025-10-25,Bronze,3078,2240,2025-12-29
CLI00645,2022-12-27,Silver,12363,7441,
CLI05917,2022-10-30,Bronze,10304,6408,2025-12-30
CLI00215,2023-08-10,Bronze,6071,1554,2024-06-21
CLI01112,2022-03-17,Bronze,2702,552,2024-04-08
CLI02743,2023-08-17,Bronze,4702,1454,2024-10-29
CLI01298,2022-08-13,Bronze,8523,969,2025-01-12
CLI04176,2023-01-24,Bronze,3940,3107,2023-09-18
CLI05604,2022-10-24,Bronze,3300,655,
CLI03684,2025-01-28,Bronze,973,1281,2025-11-10
CLI02968,2025-09-06,Bronze,7393,2227,2025-12-03
CLI02943,2024-06-03,Bronze,3312,2837,2025-09-12
CLI05252,2025-11-28,Bronze,1246,416,2025-12-08
CLI05881,2025-10-20,Bronze,1543,834,2025-12-01
CLI00076,2025-08-11,Bronze,3119,1291,2025-12-25
CLI02144,2023-10-05,Bronze,2397,45,2024-07-03
CLI04500,2024-03-18,Bronze,150,62,2024-11-07
CLI02828,2023-10-02,Bronze,1995,831,2023-10-13
CLI01537,2023-11-12,Bronze,2916,1015,2025-09-01
CLI01382,2023-10-31,Bronze,1795,1211,2025-04-04
CLI05611,2022-08-01,Bronze,1834,891,2023-05-02
CLI03745,2023-12-28,Bronze,2557,2011,2025-06-29
CLI04632,2024-12-31,Bronze,8337,5281,2025-10-01
CLI01646,2023-04-06,Bronze,911,628,2025-04-18
CLI04247,2025-08-28,Silver,17102,9099,2025-12-12
CLI04700,2025-05-09,Bronze,4831,93,2025-10-30
CLI05589,2024-09-08,Bronze,1018,536,2025-04-24
CLI04059,2025-06-04,Silver,20778,17410,2025-12-07
CLI03228,2025-03-16,Bronze,925,244,2025-07-15
CLI05234,2023-10-24,Bronze,203,175,2025-11-04
CLI02209,2022-07-22,Bronze,9261,4783,2022-12-11
CLI02986,2023-02-11,Bronze,2630,263,2023-05-05
CLI03387,2022-07-02,Bronze,1568,1051,2023-03-16
CLI04054,2022-03-06,Bronze,812,606,2023-02-07
CLI01258,2023-02-25,Bronze,4782,3757,
CLI02899,2025-02-01,Bronze,1909,627,2025-10-08
CLI03846,2023-06-17,Bronze,2358,1585,2025-07-29
CLI03131,2023-06-20,Bronze,5790,5198,2025-10-13
CLI03338,2025-04-09,Bronze,1075,112,2025-04-20
CLI00790,2022-05-27,Bronze,9628,7048,2025-04-17
CLI04395,2022-11-15,Bronze,4337,3747,2024-01-19
CLI05404,2023-03-03,Bronze,4147,2340,
CLI05002,2024-05-10,Bronze,2873,638,2025-11-09
CLI04455,2025-06-11,Bronze,2365,2124,2025-11-16
CLI00295,2022-04-26,Bronze,1932,540,2023-10-14
CLI00910,2023-10-30,Bronze,3307,2749,2024-02-05
CLI04441,2024-11-13,Bronze,2083,1366,2025-09-09
CLI01633,2024-01-25,Bronze,5107,4465,2024-04-08
CLI04943,2022-07-16,Bronze,3248,2792,2022-10-03
CLI04867,2024-02-12,Bronze,1065,744,2025-07-19
CLI04354,2024-08-31,Bronze,874,135,2025-09-03
CLI03396,2023-04-30,Bronze,3085,551,
CLI02606,2023-04-28,Bronze,3071,1810,
CLI03399,2022-02-03,Silver,14256,10678,2022-08-17
CLI01872,2025-04-11,Bronze,763,330,2025-07-27
CLI03551,2023-04-03,Bronze,2302,222,2024-03-07
CLI01126,2023-05-20,Silver,22031,214,2024-10-06
CLI05622,2025-08-10,Bronze,377,172,2025-12-26
CLI02277,2023-11-03,Bronze,2824,1877,2024-01-29
CLI02414,2025-10-29,Bronze,11608,9714,2025-11-25
CLI04953,2022-05-26,Bronze,8356,251,2022-09-02
CLI04593,2025-08-07,Bronze,858,304,2025-12-18
CLI04022,2025-08-13,Bronze,4415,2038,2025-10-22
CLI03789,2025-12-20,Bronze,156,133,2025-12-26
CLI03614,2023-05-22,Silver,15318,11762,2025-02-02
CLI03774,2025-12-31,Bronze,5005,4474,2025-12-31
CLI01527,2025-02-04,Silver,14893,10869,2025-10-27
CLI02757,2022-06-22,Bronze,3681,1774,2023-01-17
CLI04773,2025-09-27,Bronze,1586,1380,2025-12-14
CLI02318,2024-10-23,Bronze,3124,1332,2025-02-07
CLI04099,2025-08-29,Bronze,9711,13693,2025-11-09
CLI01146,2023-06-08,Bronze,6385,5212,2025-04-07
CLI05329,2023-02-14,Bronze,7846,6662,2024-12-08
CLI05563,2024-01-31,Bronze,1384,748,2025-05-17
CLI05243,2025-03-30,Bronze,63,10,2025-05-13
CLI00003,2023-11-06,Bronze,9767,6432,2025-03-05
CLI01338,2024-08-26,Bronze,1457,16,2025-09-16
CLI03713,2025-10-28,Bronze,2346,1070,2025-12-26
CLI02109,2023-04-08,Bronze,4631,1294,2023-07-17
CLI01931,2022-01-23,Bronze,526,332,2022-06-30
CLI03404,2025-07-01,Bronze,6178,657,2025-09-03
CLI03236,2025-01-26,Bronze,170,124,2025-08-19
CLI00654,2023-06-25,Bronze,2269,561,2025-07-20
CLI02972,2025-04-01,Bronze,3493,3070,2025-05-15
CLI02563,2022-04-07,Bronze,122,103,2022-09-03
CLI02002,2024-05-22,Bronze,8872,897,2025-04-18
CLI05531,2024-10-31,Bronze,43,14,2025-07-21
CLI02382,2025-08-03,Bronze,4898,226,2025-12-13
CLI02504,2025-07-13,Bronze,395,198,2025-09-07
CLI00786,2023-10-14,Bronze,3562,3168,2025-12-27
CLI05999,2024-07-17,Bronze,2078,1395,2025-11-26
CLI02745,2025-10-22,Bronze,1069,184,2025-11-09
CLI00038,2023-06-25,Bronze,1200,965,2023-10-10
CLI01154,2024-02-28,Bronze,5348,655,2025-11-23
CLI02409,2024-04-29,Bronze,6812,9937,2024-12-06
CLI00745,2023-10-31,Bronze,7106,2842,2025-08-14
CLI05676,2023-10-14,Bronze,7457,3821,2024-09-10
CLI00260,2025-11-13,Bronze,588,186,2025-12-12
CLI00965,2023-10-30,Bronze,3758,501,2025-07-17
CLI00542,2022-06-17,Bronze,6241,2385,2024-03-07
CLI02324,2023-10-21,Bronze,9348,5437,2023-11-01
CLI00534,2024-08-25,Bronze,1779,443,2025-06-05
CLI01922,2024-12-19,Bronze,11433,4979,2025-03-19
CLI03027,2025-02-14,Bronze,459,30,2025-08-18
CLI00634,2024-06-09,Bronze,2058,1314,2024-07-17
CLI00557,2022-12-20,Bronze,1410,721,2023-02-08
CLI02634,2024-06-13,Silver,20363,10110,2025-12-28
CLI04812,2024-11-14,Bronze,2008,763,2025-10-20
CLI06018,2023-08-29,Bronze,6080,5463,2024-02-05
CLI02773,2025-03-02,Bronze,896,416,2025-04-20
CLI00591,2023-04-11,Bronze,7391,2836,2023-08-03
CLI02985,2022-03-25,Silver,23150,13960,2024-08-08
CLI01345,2022-02-06,Bronze,2155,1319,2023-02-14
CLI00887,2022-03-06,Bronze,2415,1467,
CLI03321,2025-10-30,Bronze,815,505,2025-12-03
CLI05459,2024-08-11,Bronze,2538,1837,2025-02-21
CLI03093,2022-04-09,Bronze,1146,543,2023-02-19
CLI04411,2025-07-19,Silver,25948,23050,2025-07-26
CLI05305,2023-04-18,Bronze,3684,2415,2024-10-26
CLI00496,2024-06-01,Bronze,460,212,2024-09-18
CLI02812,2025-01-17,Bronze,2750,1758,2025-11-04
CLI05317,2024-11-03,Bronze,3828,648,2025-05-13
CLI00363,2024-05-08,Bronze,123,42,2025-07-26
CLI03185,2025-08-09,Bronze,754,665,2025-10-29
CLI01151,2023-11-28,Bronze,2930,70,2024-01-19
CLI03304,2022-07-08,Bronze,334,71,2023-01-05
CLI02176,2023-08-13,Bronze,3458,2888,2025-10-28
CLI03049,2022-12-14,Bronze,2148,1083,
CLI03599,2024-07-29,Bronze,620,231,2025-02-12
CLI01033,2022-11-05,Bronze,8523,5826,2024-04-24
CLI05185,2025-04-18,Bronze,1449,16,2025-07-22
CLI05964,2022-06-12,Bronze,203,116,
CLI02702,2022-10-22,Bronze,3976,985,2023-06-11
CLI01545,2024-04-23,Bronze,3732,1022,2024-05-10
CLI05465,2022-06-30,Bronze,4258,2373,
CLI00663,2022-12-14,Silver,18949,748,
CLI00994,2025-08-15,Bronze,386,290,2025-11-20
CLI00649,2024-02-29,Silver,15603,12501,2024-07-29
CLI02873,2024-02-26,Bronze,7506,877,2024-10-18
CLI03033,2025-02-18,Bronze,2677,2335,2025-05-23
CLI01713,2022-09-21,Bronze,2509,2102,2025-10-28
CLI00071,2024-03-25,Bronze,456,289,2024-07-19
CLI04852,2025-07-08,Bronze,889,193,2025-08-26
CLI03458,2025-05-12,Bronze,5334,3326,2025-09-06
CLI05721,2022-10-09,Bronze,1623,1401,2025-06-30
CLI05540,2023-07-28,Bronze,2807,2411,2025-08-02
CLI00579,2022-02-06,Bronze,741,268,
CLI04589,2024-08-08,Bronze,8298,3481,2024-10-22
CLI02594,2022-12-14,Bronze,2240,846,2025-11-12
CLI01687,2024-01-25,Silver,19084,9137,2025-01-16
CLI04197,2024-07-20,Silver,18824,1428,2024-09-10
CLI01259,2023-07-10,Bronze,151,48,2023-11-01
CLI04933,2025-08-01,Bronze,725,405,2025-08-05
CLI03076,2023-01-18,Bronze,7268,4392,
CLI05711,2023-04-02,Bronze,762,438,2023-04-22
CLI01313,2024-03-16,Bronze,7880,6816,2025-05-11
CLI00362,2023-04-12,Bronze,2639,148,2025-09-17
CLI04161,2022-07-23,Bronze,6322,3327,
CLI05153,2022-04-15,Silver,12175,1552,2024-04-17
CLI03777,2022-09-15,Bronze,8489,6070,2024-03-15
