id_transaccion,fecha,id_tienda,canal,id_cliente,categoria,monto_neto,unidades,medio_pago
TX0006534,2024-10-14,T22,Tienda,,Cocina y mesa,8939.39,3,Tarjeta credito
TX0009192,2023-11-06,,Online,CLI05176,Textil hogar,21733.72,2,Tarjeta credito
TX0010261,2024-07-02,T08,tienda,,Cocina y mesa,8684.88,3,Efectivo
TX0038111,2022-09-30,,Online,,Decoracion,24476.27,4,Efectivo
TX0016514,2024-09-15,T05,Tienda,CLI01954,Baño,9522.47,1,Tarjeta credito
TX0004763,2022-09-28,T24,Tienda,,Cocina y mesa,11705.16,3,Tarjeta credito
TX0039721,2023-05-15,T27,Tienda,CLI02160,Muebles,51649.87,2,Tarjeta credito
TX0003107,2024-03-07,T06,Tienda,CLI03905,Decoracion,20547.66,1,Billetera virtual
TX0032590,2023-12-23,,Online,CLI01504,Textil hogar,30534.11,2,Efectivo
TX0023496,2022-05-10,,Online,,Decoracion,16834.79,5,Tarjeta credito
TX0038472,2022-06-29,,Online,CLI02121,Textil hogar,17601.09,3,Billetera virtual
TX0019764,2025-10-05,T08,Tienda,CLI00516,Decoracion,19188.75,1,Tarjeta debito
TX0012109,2024-04-16,,Online,CLI05718,Decoracion,8989.62,2,Billetera virtual
TX0019471,2025-08-31,T19,Tienda,CLI04014,Iluminacion,7965.86,2,Tarjeta credito
TX0036683,2022-08-25,T11,Tienda,CLI03859,Cocina y mesa,13122.36,1,Billetera virtual
TX0024239,2025-02-23,,Online,CLI04289,Iluminacion,19884.84,1,Tarjeta credito
TX0038693,2023-10-06,T20,Tienda,CLI05170,Textil hogar,26045.11,2,Tarjeta credito
TX0020121,2025-07-15,,Online,,Decoracion,-14914.39,4,Efectivo
TX0040347,2025-07-04,,Online,CLI02156,Textil hogar,19360.3,2,Efectivo
TX0006641,2024-06-29,,E-commerce,CLI04258,Muebles,50459.57,6,Efectivo
TX0044508,2024-05-16,T19,Tienda,,Cocina y mesa,9152.63,1,Billetera virtual
TX0037334,2023-12-24,T28,Tienda,CLI05578,Textil hogar,40539.63,3,Tarjeta credito
TX0027388,2025-01-04,T08,Tienda,,Iluminacion,15550.71,1,Tarjeta debito
TX0047562,2024-08-12,T27,Tienda,CLI04072,Muebles,67661.2,1,Efectivo
TX0043742,2023-12-17,,Online,,Decoracion,35175.38,4,Tarjeta credito
TX0030231,2025-05-24,T20,Tienda,,Organizacion,6543.77,3,Tarjeta debito
TX0048893,2023-04-12,,Online,CLI05029,Decoracion,12890.89,1,Billetera virtual
TX0027560,2023-06-29,,Online,,Textil hogar,22577.65,2,Tarjeta debito
TX0038462,2024-01-08,,Online,,Decoracion,9196.48,1,Tarjeta debito
TX0045769,2022-08-08,,Online,CLI04742,Cocina y mesa,10606.37,3,Tarjeta debito
TX0020286,2024-06-27,,Online,CLI02347,Textil hogar,18039.62,1,Tarjeta debito
TX0044091,2025-05-19,T04,Tienda,CLI03447,Decoracion,5889.44,2,Tarjeta credito
TX0020618,2024-10-04,,Online,CLI03338,Organizacion,5343.48,3,Efectivo
TX0032264,2022-11-08,,Online,CLI01791,Textil hogar,12535.1,1,Tarjeta debito
TX0038667,2024-08-28,,Online,CLI00790,Decoracion,27145.16,1,Tarjeta debito
TX0041522,2025-01-31,T10,Tienda,CLI02936,Organizacion,7730.96,4,Efectivo
TX0005461,2025-02-12,,E-commerce,,Decoracion,27395.15,1,Billetera virtual
TX0030787,2024-09-20,,Online,CLI01435,Textil hogar,12663.08,1,Tarjeta credito
TX0006531,2023-02-09,T24,Tienda,,Cocina y mesa,-19613.85,4,Tarjeta debito
TX0025095,2024-04-16,T01,Tienda,,Decoracion,7209.02,1,Tarjeta credito
TX0034833,2022-07-18,,Online,,Decoracion,18057.16,1,Billetera virtual
TX0031834,2023-06-17,,Online,,Muebles,40318.09,1,Billetera virtual
TX0032883,2025-05-10,T07,Tienda,CLI00753,Textil hogar,19912.68,4,Efectivo
TX0049395,2023-05-13,T15,Tienda,,Baño,-12527.87,1,Tarjeta debito
TX0048617,2024-03-13,,Online,,Decoracion,17876.01,2,Efectivo
TX0039430,2024-07-04,T13,Tienda,CLI02450,Textil hogar,18381.53,3,Tarjeta credito
TX0020403,2024-01-28,,Online,,Cocina y mesa,17514.37,1,Billetera virtual
TX0012618,2023-06-11,T26,Tienda,CLI05661,Cocina y mesa,17759.67,1,Tarjeta credito
TX0030718,2023-12-20,T04,Tienda,,Organizacion,4388.64,3,Tarjeta credito
TX0010161,2024-08-23,T21,Tienda,,Decoracion,15246.3,5,Tarjeta credito
TX0034987,2024-11-10,T25,Tienda,,Decoracion,16770.58,2,Tarjeta credito
TX0012195,2024-02-02,T13,Tienda,,Cocina y mesa,13351.27,1,Efectivo
TX0005857,2023-08-14,T04,Tienda,CLI00744,Textil hogar,15569.4,3,Billetera virtual
TX0013348,2023-04-18,T01,Tienda,CLI01427,Textil hogar,12223.93,1,Tarjeta credito
TX0011831,2023-11-02,,Online,CLI00366,Cocina y mesa,11549.7,4,Tarjeta debito
TX0001234,2025-02-19,T10,Tienda,CLI02383,Decoracion,16008.96,1,Billetera virtual
TX0022358,2023-08-09,,Online,CLI01549,Textil hogar,14740.94,7,Efectivo
TX0019251,2024-12-08,T12,Tienda,,Decoracion,18843.84,4,Efectivo
TX0012592,2023-04-08,,Online,,Muebles,16220.56,2,Efectivo
TX0033332,2024-08-16,,Online,CLI01778,Textil hogar,9733.41,1,Billetera virtual
TX0031422,2022-12-24,,Online,CLI02043,Iluminacion,16293.66,2,Tarjeta credito
TX0038834,2025-07-20,,Online,,Iluminacion,25583.78,4,Billetera virtual
TX0046034,2022-09-30,,Online,CLI01734,Textil hogar,8289.48,1,Billetera virtual
TX0037631,2023-07-10,,Online,CLI03163,Iluminacion,28075.16,2,Tarjeta credito
TX0041927,2025-07-20,T19,Tienda,CLI02956,Muebles,38826.44,3,Billetera virtual
TX0046535,2024-01-18,T18,Tienda,CLI01524,Muebles,68087.61,1,Efectivo
TX0034502,2024-09-01,T07,Tienda,CLI01681,Iluminacion,23499.99,1,Billetera virtual
TX0037290,2025-07-08,T24,Tienda,,Decoracion,26482.06,2,Tarjeta credito
TX0047495,2024-12-17,T20,Tienda,CLI02632,Decoracion,41027.33,2,Billetera virtual
TX0001943,2024-05-09,,Online,,Muebles,500.0,2,Tarjeta debito
TX0038005,2022-11-22,T17,Tienda,CLI03150,Cocina y mesa,25254.3,2,Tarjeta credito
TX0042423,2024-08-26,,Online,,Textil hogar,20821.3,1,Efectivo
TX0009657,2023-11-04,,E-commerce,CLI05358,Iluminacion,21609.29,1,Efectivo
TX0024992,2023-02-27,T02,Tienda,,Iluminacion,16821.6,2,Tarjeta credito
TX0010332,2025-05-20,T12,Tienda,CLI00616,Cocina y mesa,9572.26,1,Tarjeta debito
TX0041817,2024-04-07,T10,Tienda,,Organizacion,10800.06,2,Tarjeta debito
TX0039922,2025-01-27,T16,Tienda,CLI02128,Decoracion,4740.38,2,Tarjeta credito
TX0049295,2025-07-04,T07,Tienda,CLI04226,Textil hogar,16585.94,2,Billetera virtual
TX0032092,2025-04-27,T17,Tienda,,Iluminacion,15568.49,1,Billetera virtual
TX0008702,2025-06-15,T07,Tienda,CLI04312,Decoracion,26431.74,4,Efectivo
TX0025997,2024-03-26,T19,Tienda,CLI03557,Decoracion,18178.27,2,Efectivo
TX0006841,2024-03-23,T03,Tienda,,Cocina y mesa,5151.9,3,Efectivo
TX0012691,2023-01-05,T08,Tienda,,Textil hogar,16741.02,2,Billetera virtual
TX0020662,2024-07-25,,Online,CLI04439,Baño,8944.38,2,Efectivo
TX0044567,2024-08-14,T12,Tienda,CLI03306,Iluminacion,33726.57,1,Tarjeta credito
TX0035638,2024-02-19,T09,Tienda,,Textil hogar,12865.97,2,Tarjeta debito
TX0008063,2022-06-20,T21,Tienda,,Textil hogar,13001.99,1,Tarjeta credito
TX0046014,2023-11-26,,Online,CLI01003,Organizacion,8148.1,5,Efectivo
TX0039571,2024-02-12,T13,Tienda,CLI03388,Organizacion,10978.22,4,Billetera virtual
TX0006660,2024-12-18,T05,Tienda,,Iluminacion,44457.22,1,Tarjeta debito
TX0043686,2024-01-18,,Online,CLI04959,Decoracion,23040.37,1,Efectivo
TX0019428,2024-05-17,T25,Tienda,,Organizacion,6641.5,4,Tarjeta credito
TX0020298,2022-12-05,T28,Tienda,CLI03884,Baño,17334.67,2,Tarjeta credito
TX0006510,2023-02-07,,Online,CLI02286,Textil hogar,14583.93,4,Efectivo
TX0000332,2024-08-29,T22,Tienda,CLI00761,Baño,7759.26,2,Efectivo
TX0023681,2025-03-01,T22,Tienda,,Baño,8048.34,1,Tarjeta debito
TX0036629,2023-08-07,,Online,,Decoracion,16578.82,1,Billetera virtual
TX0049041,2024-11-14,T20,Tienda,,Textil hogar,24673.91,1,Efectivo
TX0014798,2025-01-21,T25,tienda,,Baño,8669.5,3,Tarjeta credito
TX0006362,2023-12-07,,Online,,Textil hogar,19456.31,3,Billetera virtual
TX0025457,2022-10-19,T22,Tienda,,Textil hogar,14057.41,2,Tarjeta debito
TX0044477,2024-12-11,T12,Tienda,,Textil hogar,21566.69,1,Tarjeta credito
TX0038282,2025-11-28,,Online,CLI05972,Decoracion,14481.32,1,Tarjeta credito
TX0047853,2025-05-31,T22,Tienda,,Decoracion,17854.7,1,Tarjeta debito
TX0020316,2024-07-24,T14,tienda,CLI00794,Decoracion,14561.23,2,Billetera virtual
TX0004745,2025-06-24,,Online,CLI03948,Organizacion,10526.62,3,Billetera virtual
TX0016779,2024-03-10,T28,Tienda,CLI02540,Organizacion,7070.01,1,Tarjeta debito
TX0026424,2023-03-21,T05,Tienda,CLI01472,Cocina y mesa,10692.87,5,Tarjeta credito
TX0035402,2024-07-29,T05,Tienda,,Cocina y mesa,10228.83,1,Efectivo
TX0037925,2023-08-09,,E-commerce,CLI02188,Cocina y mesa,7628.34,1,Tarjeta debito
TX0030158,2024-03-29,T01,Tienda,,Textil hogar,18542.14,2,Tarjeta debito
TX0005147,2024-05-18,T14,Tienda,CLI01358,Iluminacion,-28656.23,2,Tarjeta debito
TX0020850,2023-05-12,T09,Tienda,CLI03825,Textil hogar,17744.15,1,Tarjeta credito
TX0019278,2024-09-17,,Online,CLI02437,Textil hogar,12765.77,2,Efectivo
TX0010102,2024-11-21,T25,Tienda,,Baño,18349.53,1,Tarjeta credito
TX0027049,2025-06-30,,Online,,Muebles,59093.6,2,Efectivo
TX0007840,2024-09-23,T07,Tienda,CLI03891,Baño,12982.15,3,Tarjeta debito
TX0001483,2024-06-28,,Online,,Organizacion,8306.2,1,Efectivo
TX0043672,2022-10-20,T14,Tienda,,Textil hogar,7019.55,2,Tarjeta debito
TX0043183,2025-03-29,T24,Tienda,CLI05017,Organizacion,12389.76,1,Tarjeta debito
TX0011214,2024-09-26,T08,Tienda,,Cocina y mesa,6629.86,3,Billetera virtual
TX0034813,2025-03-07,T09,Tienda,,Decoracion,19127.8,1,Efectivo
TX0024243,2024-06-18,T04,tienda,CLI01442,Baño,15194.31,4,Efectivo
TX0004317,2025-01-18,T11,Tienda,,Baño,7642.53,4,Efectivo
TX0045523,2023-01-19,,Online,,Cocina y mesa,11537.65,3,Tarjeta debito
TX0045831,2024-09-01,,Online,,Cocina y mesa,14031.85,4,Billetera virtual
TX0034844,2025-09-12,,Online,CLI02486,Muebles,92966.74,3,Tarjeta credito
TX0033646,2024-10-30,,Online,CLI01399,Cocina y mesa,15595.52,1,Billetera virtual
TX0002928,2023-04-04,,Online,,Textil hogar,13792.34,4,Tarjeta debito
TX0017806,2023-04-08,T14,Tienda,CLI02633,Decoracion,18246.4,1,Tarjeta debito
TX0017720,2024-01-27,T05,Tienda,,Iluminacion,22277.01,1,Tarjeta credito
TX0044007,2025-05-25,T05,Tienda,,Iluminacion,22874.93,1,Tarjeta debito
TX0028888,2025-06-20,T13,Tienda,,Baño,9101.38,5,Efectivo
TX0022181,2023-08-28,,Online,,Cocina y mesa,4114.01,3,Tarjeta debito
TX0047557,2025-04-23,,Online,CLI01822,Textil hogar,16228.22,2,Tarjeta debito
TX0047586,2025-02-05,,Online,CLI04642,Iluminacion,17140.72,2,Billetera virtual
TX0048911,2025-05-09,T06,Tienda,,Muebles,44680.14,2,Billetera virtual
TX0030500,2025-06-20,,Online,CLI05479,Cocina y mesa,8282.18,2,Efectivo
TX0041219,2023-12-18,,Online,CLI00539,Iluminacion,44269.42,2,Tarjeta debito
TX0043922,2024-03-08,T28,Tienda,,Organizacion,10627.48,4,Efectivo
TX0045032,2023-10-14,T14,tienda,CLI01802,Iluminacion,28070.79,1,Tarjeta debito
TX0009645,2024-05-01,T04,Tienda,CLI01308,Decoracion,23726.01,1,Tarjeta credito
TX0022561,2024-07-22,T25,Tienda,,Iluminacion,47028.3,3,Tarjeta debito
TX0001753,2022-05-03,,Online,CLI02397,Baño,7798.14,3,Billetera virtual
TX0043242,2023-04-04,T17,Tienda,CLI00032,Textil hogar,12714.01,3,Tarjeta debito
TX0034804,2024-06-09,T28,Tienda,,Organizacion,11199.29,3,Tarjeta credito
TX0004715,2024-10-17,T20,Tienda,,Baño,11487.02,1,Efectivo
TX0047865,2023-06-09,T25,Tienda,,Muebles,30643.78,2,Billetera virtual
TX0011922,2024-11-23,,Online,CLI01469,Cocina y mesa,22077.05,2,Efectivo
TX0035959,2025-09-30,,Online,CLI03816,Textil hogar,8027.73,3,Billetera virtual
TX0042426,2023-02-26,T24,Tienda,CLI02312,Baño,838.34,2,Efectivo
TX0033870,2025-05-01,,Online,CLI05943,Cocina y mesa,14695.09,1,Tarjeta credito
TX0009172,2025-07-25,T05,Tienda,,Organizacion,10522.4,2,Tarjeta debito
TX0040972,2025-10-18,T09,Tienda,,Organizacion,3693.24,1,Billetera virtual
TX0001292,2025-07-18,,Online,CLI01406,Iluminacion,26300.74,2,Tarjeta credito
TX0024906,2023-12-21,,Online,CLI01458,Decoracion,20983.98,5,Tarjeta credito
TX0042783,2024-09-04,,Online,CLI03327,Organizacion,10379.19,3,Billetera virtual
TX0004908,2023-10-27,,Online,,Organizacion,5267.21,1,Efectivo
TX0032135,2025-07-14,T07,Tienda,,Cocina y mesa,15286.23,2,Tarjeta debito
TX0002139,2025-03-18,T04,Tienda,,Decoracion,29048.96,1,Efectivo
TX0027930,2023-08-17,T01,tienda,CLI04851,Cocina y mesa,21796.59,3,Tarjeta credito
TX0023167,2024-05-03,T20,Tienda,CLI01997,Decoracion,38394.82,2,Tarjeta credito
TX0025971,2023-07-25,,Online,,Decoracion,14308.44,1,Billetera virtual
TX0045494,2025-04-03,T23,Tienda,,Textil hogar,8104.81,1,Tarjeta credito
TX0006095,2024-09-09,T04,Tienda,,Organizacion,12280.99,3,Billetera virtual
TX0045304,2023-02-09,T17,Tienda,,Baño,4761.24,3,Tarjeta credito
TX0046684,2023-07-26,,Online,CLI05770,Baño,11599.15,1,Tarjeta credito
TX0036161,2023-05-10,T19,Tienda,CLI01763,Muebles,75652.23,2,Tarjeta credito
TX0040053,2023-02-21,,E-commerce,CLI02655,Organizacion,9740.57,2,Tarjeta debito
TX0015299,2025-03-06,T07,Tienda,CLI03566,Textil hogar,17509.02,3,Tarjeta debito
TX0002715,2023-11-15,T08,Tienda,CLI02399,Decoracion,39325.0,1,Efectivo
TX0037453,2023-02-01,T24,Tienda,,Textil hogar,18572.62,3,Efectivo
TX0018547,2023-08-18,T07,Tienda,,Cocina y mesa,8977.55,3,Tarjeta debito
TX0018163,2024-09-01,T23,Tienda,CLI01830,Textil hogar,11464.24,2,Billetera virtual
TX0026334,2023-09-04,T14,Tienda,CLI01021,Baño,6292.99,2,Efectivo
TX0012075,2025-04-03,T26,Tienda,CLI04004,Textil hogar,7754.79,1,Efectivo
TX0022777,2024-09-09,,Online,CLI01300,Textil hogar,12705.74,2,Billetera virtual
TX0037199,2025-12-09,T16,Tienda,,Textil hogar,31262.5,1,Tarjeta debito
TX0046531,2022-08-11,T24,Tienda,CLI03428,Organizacion,10597.12,2,Billetera virtual
TX0018816,2024-12-02,T18,Tienda,,Decoracion,32759.25,1,Tarjeta credito
TX0003550,2023-03-19,,Online,CLI00655,Textil hogar,11129.19,3,Billetera virtual
TX0032820,2023-09-13,,Online,,Cocina y mesa,17874.54,4,Tarjeta debito
TX0046571,2024-04-12,T04,Tienda,,Organizacion,7569.02,1,Efectivo
TX0033209,2023-12-08,,Online,CLI02178,Baño,17044.84,2,Efectivo
TX0046360,2024-11-05,,Online,CLI04715,Decoracion,10514.97,3,Tarjeta debito
TX0026870,2022-03-28,T15,Tienda,CLI01047,Textil hogar,13957.96,1,Billetera virtual
TX0022658,2025-08-18,,Online,CLI01725,Muebles,34428.27,1,Billetera virtual
TX0012890,2024-04-03,T22,Tienda,CLI05646,Muebles,59556.78,4,Tarjeta credito
TX0044745,2025-08-21,,Online,,Iluminacion,21532.21,2,Efectivo
TX0029480,2023-03-11,T16,Tienda,,Muebles,67534.89,1,Tarjeta credito
TX0043013,2023-08-18,T16,Tienda,CLI03016,Decoracion,28480.63,2,Tarjeta debito
TX0026441,2025-04-17,T22,Tienda,,Baño,6041.22,1,Tarjeta credito
TX0020087,2023-10-05,T23,Tienda,,Decoracion,24932.86,3,Billetera virtual
TX0012576,2023-05-11,T20,tienda,,Organizacion,7056.77,2,Efectivo
TX0042561,2022-12-30,,Online,CLI03226,Organizacion,15171.12,2,Tarjeta debito
TX0008519,2023-12-01,T02,Tienda,,Decoracion,31926.45,1,Efectivo
TX0037803,2023-08-16,T24,Tienda,,Muebles,51459.86,2,Efectivo
TX0045607,2025-07-30,T28,Tienda,CLI04092,Baño,10476.58,1,Efectivo
TX0004936,2024-10-15,T01,Tienda,,Organizacion,6626.61,1,Tarjeta credito
TX0013204,2022-12-15,T07,Tienda,CLI02190,Baño,4450.1,1,Tarjeta debito
TX0005008,2024-01-24,T10,Tienda,CLI03544,Baño,8928.36,1,Tarjeta credito
TX0003442,2024-02-07,T20,Tienda,CLI01952,Muebles,55899.61,2,Tarjeta credito
TX0002257,2023-10-25,T14,Tienda,,Decoracion,12717.97,1,Tarjeta debito
TX0024054,2025-05-29,,Online,,Baño,13610.38,2,Tarjeta credito
TX0023607,2024-09-26,,Online,,Baño,7806.32,1,Tarjeta debito
TX0021056,2024-03-22,T23,Tienda,CLI02830,Baño,8192.12,1,Efectivo
TX0003126,2024-04-15,T25,Tienda,,Textil hogar,20377.61,2,Efectivo
TX0037613,2025-05-18,T06,Tienda,,Decoracion,17816.24,2,Billetera virtual
TX0015914,2025-11-04,T13,Tienda,CLI00176,Muebles,78320.67,1,Tarjeta debito
TX0033523,2024-06-17,T15,Tienda,CLI00694,Cocina y mesa,20693.46,5,Tarjeta debito
TX0021078,2024-07-03,T25,Tienda,,Iluminacion,25892.57,3,Tarjeta debito
TX0016449,2024-12-06,,Online,CLI03782,Textil hogar,26722.61,1,Billetera virtual
TX0014563,2024-07-14,,E-commerce,CLI05332,Cocina y mesa,12517.43,1,Efectivo
TX0037459,2023-02-23,,Online,,Muebles,53861.84,2,Billetera virtual
TX0041964,2023-12-19,,Online,CLI01442,Decoracion,38891.62,1,Billetera virtual
TX0037880,2024-12-05,T13,Tienda,CLI04970,Organizacion,8572.23,1,Tarjeta debito
TX0018383,2023-02-11,,Online,,Iluminacion,22523.61,2,Billetera virtual
TX0037110,2025-12-25,,Online,CLI00961,Muebles,104506.68,1,Billetera virtual
TX0030896,2023-07-05,T03,Tienda,CLI00742,Organizacion,9757.69,1,Tarjeta credito
TX0033730,2022-05-19,T26,Tienda,CLI01820,Iluminacion,24621.99,1,Billetera virtual
TX0002540,2024-05-25,T20,Tienda,CLI00673,Cocina y mesa,9630.87,5,Billetera virtual
TX0038424,2025-02-21,T19,Tienda,,Decoracion,1675.07,1,Billetera virtual
TX0031332,2023-05-03,,Online,,Cocina y mesa,6225.15,1,Efectivo
TX0033856,2024-05-29,T06,Tienda,,Muebles,57745.23,3,Tarjeta credito
TX0019508,2023-05-19,T08,Tienda,CLI01997,Organizacion,5936.98,2,Efectivo
TX0018251,2024-02-03,T26,Tienda,CLI03774,Muebles,47549.56,1,Billetera virtual
TX0024689,2023-05-09,,Online,,Textil hogar,19737.31,3,Tarjeta credito
TX0011794,2024-06-28,,Online,,Cocina y mesa,11060.86,1,Tarjeta debito
TX0041427,2023-08-03,T21,Tienda,CLI03634,Cocina y mesa,5943.16,3,Tarjeta debito
TX0034488,2023-08-08,T09,Tienda,CLI03089,Iluminacion,25371.97,1,Tarjeta debito
TX0026835,2023-12-30,T21,Tienda,,Textil hogar,18697.22,1,Tarjeta credito
TX0003371,2023-07-11,T21,Tienda,CLI02797,Baño,11639.3,2,Tarjeta debito
TX0012951,2023-02-17,T18,Tienda,CLI01469,Baño,8972.02,2,Billetera virtual
TX0042714,2023-02-05,,Online,CLI02705,Decoracion,17594.82,4,Billetera virtual
TX0035812,2025-01-04,T23,Tienda,,Textil hogar,23302.78,2,Billetera virtual
TX0007908,2025-09-04,T01,tienda,,Organizacion,5834.76,1,Tarjeta credito
TX0037410,2023-11-17,T02,Tienda,CLI01440,Cocina y mesa,15210.98,1,Billetera virtual
TX0049969,2022-06-27,T10,Tienda,CLI02896,Organizacion,11640.41,1,Efectivo
TX0044579,2025-07-07,,Online,,Textil hogar,8300.15,2,Tarjeta credito
TX0040317,2025-01-01,T27,Tienda,,Cocina y mesa,17371.15,1,Tarjeta credito
TX0007854,2024-01-08,T15,Tienda,CLI05863,Iluminacion,26425.61,1,Tarjeta credito
TX0007238,2023-09-03,,Online,,Cocina y mesa,9866.58,2,Billetera virtual
TX0034794,2024-01-24,T18,Tienda,,Baño,10218.55,3,Tarjeta debito
TX0039285,2023-08-17,,E-commerce,,Decoracion,22592.27,4,Efectivo
TX0049281,2022-12-20,T07,Tienda,,Textil hogar,20353.04,1,Tarjeta credito
TX0012291,2023-07-12,T06,Tienda,CLI04188,Textil hogar,16131.59,1,Tarjeta credito
TX0019135,2024-07-29,T10,Tienda,CLI03850,Baño,12075.47,1,Tarjeta debito
TX0023983,2025-02-14,,Online,,Decoracion,20600.36,3,Tarjeta debito
TX0000273,2023-03-10,,Online,,Baño,9088.37,2,Billetera virtual
TX0005966,2024-01-10,T26,Tienda,,Iluminacion,24809.9,1,Billetera virtual
TX0024268,2023-06-01,T28,Tienda,,Decoracion,24871.01,1,Efectivo
TX0022410,2024-05-27,T14,tienda,CLI03801,Cocina y mesa,16435.17,2,Tarjeta credito
TX0047343,2023-09-05,T01,Tienda,CLI03603,Decoracion,15634.48,1,Billetera virtual
TX0000348,2024-10-10,,Online,,Baño,9966.13,2,Tarjeta credito
TX0008909,2024-04-16,T21,Tienda,CLI04607,Textil hogar,14320.97,1,Billetera virtual
TX0000802,2023-04-17,T12,Tienda,,Organizacion,5900.67,3,Billetera virtual
TX0043794,2023-02-11,,Online,,Cocina y mesa,22880.99,2,Tarjeta credito
TX0000481,2024-06-03,T08,Tienda,CLI00017,Baño,8049.51,2,Billetera virtual
TX0046740,2022-07-13,T05,Tienda,,Textil hogar,11092.16,2,Tarjeta credito
TX0038755,2023-08-16,,Online,,Iluminacion,21284.96,3,Tarjeta credito
TX0024881,2023-07-11,,Online,,Decoracion,14568.41,2,Tarjeta credito
TX0044369,2024-01-25,T07,Tienda,CLI01453,Decoracion,31081.04,1,Efectivo
TX0039456,2024-01-11,T02,Tienda,CLI00315,Decoracion,12805.15,1,Billetera virtual
TX0043310,2024-02-11,T18,Tienda,CLI03658,Organizacion,9709.44,1,Tarjeta credito
TX0045618,2024-06-22,T28,Tienda,,Organizacion,12181.0,2,Tarjeta debito
TX0046711,2023-12-04,T04,Tienda,,Cocina y mesa,21113.32,2,Billetera virtual
TX0030137,2025-01-18,T07,Tienda,,Textil hogar,20127.28,4,Efectivo
TX0034402,2025-03-18,,Online,,Decoracion,24599.94,1,Efectivo
TX0037861,2024-12-05,T12,Tienda,,Textil hogar,34233.91,1,Tarjeta debito
TX0023125,2022-11-05,,Online,CLI01151,Baño,12535.02,1,Tarjeta credito
TX0017451,2023-05-20,T02,Tienda,CLI00336,Decoracion,19202.57,2,Billetera virtual
TX0006820,2024-09-26,T16,Tienda,,Textil hogar,17313.76,1,Tarjeta debito
TX0017438,2023-01-03,T09,Tienda,,Textil hogar,13220.89,2,Tarjeta credito
TX0024284,2023-04-26,T12,tienda,CLI04339,Organizacion,8427.51,1,Billetera virtual
TX0022382,2025-11-06,T18,Tienda,,Decoracion,22103.28,2,Efectivo
TX0033460,2025-08-01,T19,Tienda,,Cocina y mesa,11088.65,3,Efectivo
TX0017388,2023-01-08,,Online,CLI05580,Decoracion,13189.28,1,Efectivo
TX0002661,2023-08-01,T20,tienda,,Iluminacion,4761.63,1,Tarjeta credito
TX0010451,2025-02-26,,Online,CLI02839,Cocina y mesa,13565.28,2,Efectivo
TX0032219,2024-06-13,,Online,CLI00748,Organizacion,7962.08,1,Billetera virtual
TX0028440,2025-08-28,,Online,CLI01159,Baño,16697.22,3,Efectivo
TX0012967,2023-07-10,,Online,CLI00683,Muebles,69322.05,2,Efectivo
TX0008551,2025-03-31,T20,Tienda,CLI02343,Cocina y mesa,23183.12,1,Efectivo
TX0037256,2025-09-20,T06,Tienda,CLI02279,Textil hogar,5997.46,4,Tarjeta credito
TX0038288,2023-04-03,T14,Tienda,,Iluminacion,21930.44,2,Billetera virtual
TX0016668,2024-03-25,T15,Tienda,CLI01176,Textil hogar,10211.13,3,Efectivo
TX0042690,2024-11-07,,Online,CLI04877,Textil hogar,22977.64,2,Billetera virtual
TX0026091,2022-09-03,T05,Tienda,,Cocina y mesa,10829.18,1,Tarjeta credito
TX0043063,2024-12-06,,E-commerce,CLI01633,Iluminacion,47539.37,4,Efectivo
TX0029132,2024-11-14,T14,Tienda,,Organizacion,11526.38,2,Tarjeta debito
TX0017223,2024-04-28,T01,Tienda,,Textil hogar,15242.17,1,Tarjeta credito
TX0024469,2023-10-28,T11,Tienda,CLI01310,Textil hogar,16384.24,1,Billetera virtual
TX0021239,2024-03-20,T25,Tienda,,Iluminacion,15302.9,1,Efectivo
TX0024066,2025-04-13,T21,Tienda,,Muebles,40408.7,3,Billetera virtual
TX0020931,2024-04-07,,Online,,Baño,8372.49,1,Efectivo
TX0006915,2025-05-09,,Online,,Cocina y mesa,10738.81,1,Efectivo
TX0018990,2024-12-11,T02,Tienda,,Cocina y mesa,20412.4,3,Efectivo
TX0026402,2022-10-04,T09,Tienda,,Baño,6181.24,1,Tarjeta debito
TX0016528,2022-02-25,,Online,CLI05500,Baño,12556.0,1,Billetera virtual
TX0002058,2023-10-21,,Online,,Textil hogar,14667.57,2,Efectivo
TX0016259,2023-12-13,,Online,CLI03770,Iluminacion,12713.33,1,Tarjeta credito
TX0043270,2025-12-20,T25,Tienda,CLI05137,Cocina y mesa,19654.44,3,Tarjeta credito
TX0000396,2025-04-06,T26,Tienda,CLI03430,Cocina y mesa,14465.65,1,Billetera virtual
TX0027745,2025-09-21,,Online,CLI05555,Iluminacion,22421.34,2,Tarjeta credito
TX0024003,2023-02-08,,E-commerce,,Cocina y mesa,17025.08,1,Tarjeta credito
TX0031477,2022-05-08,,Online,,Textil hogar,19298.37,2,Tarjeta debito
TX0005131,2022-08-28,T15,Tienda,CLI00982,Textil hogar,8979.87,5,Billetera virtual
